id,data_hora,status_turb,niv_mont_grade,niv_jus_grade,corr_fase_a,corr_fase_b,corr_fase_c,tens_fase_a,tens_fase_b,tens_fase_c,excit_tens,excit_corr,freq,pot_ativa,pot_reativa,pot_aparente,fp,distrib,rotor,vel,horimetro,acum_energia,uhlm_temp_oleo,uhrv_temp_oleo,uhrv_pres_oleo,enrol_fase_a,enrol_fase_b,enrol_fase_c,bucha_rad_01,bucha_rad_02,gaxet_01,gaxet_02,gaxet_03,manc_la_guia,manc_lna_guia,manc_lna_esc,fluxo_01,fluxo_02,fluxo_03,ret_oleo,fluxo_agua_eixo,vib_la_eixo_x,vib_la_eixo_y,vib_lna_eixo_x,vib_lna_eixo_y,vib_turb_manc_rad,vib_turb_manc_guia,niv_oleo_cuba,niv_agua_cuba
354427,2025-10-31 13:35:57,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.73,95.01,0.00,3211.98,7638.60,24.81,29.25,11.88,37.70,35.90,36.00,31.90,29.40,29.80,27.60,28.20,35.40,39.30,39.90,0.25,0.00,0.00,0.69,0.22,0.00,0.00,0.00,0.00,0.00,0.00,31.90,1.00
354432,2025-10-31 13:38:11,1,1096.88,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.17,94.93,0.00,3211.98,7638.60,24.81,29.25,11.72,37.70,35.90,36.00,31.90,29.40,29.80,27.60,28.20,35.40,39.30,39.90,0.31,0.00,0.00,0.69,0.13,0.00,0.00,0.00,0.00,0.00,0.00,32.70,1.20
354437,2025-10-31 13:40:35,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,94.87,0.00,3211.98,7638.60,24.81,29.25,11.72,37.70,35.90,36.00,31.90,29.40,29.80,27.60,28.20,35.40,39.20,39.90,0.25,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.10,1.00
354442,2025-10-31 13:42:59,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.44,94.93,0.00,3211.98,7638.60,24.81,29.25,11.56,37.70,35.90,36.00,31.90,29.40,29.80,27.60,28.20,35.40,39.20,39.90,0.28,0.00,0.00,0.69,0.16,0.00,0.00,0.00,0.00,0.00,0.00,32.20,1.30
354447,2025-10-31 13:45:57,1,1096.88,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.31,94.90,0.00,3211.98,7638.60,24.81,29.25,11.41,37.70,35.90,36.00,31.90,29.40,29.80,27.60,28.20,35.30,39.20,39.80,0.28,0.00,0.00,0.69,0.19,0.00,0.00,0.00,0.00,0.00,0.00,32.70,1.40
354452,2025-10-31 13:48:21,1,1096.88,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.28,94.95,0.00,3211.98,7638.60,24.81,29.25,11.41,37.70,35.90,36.00,31.90,29.40,29.80,27.60,28.20,35.40,39.20,39.80,0.28,0.00,0.00,0.69,0.28,0.00,0.00,0.00,0.00,0.00,0.00,33.10,1.30
354457,2025-10-31 13:50:35,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.81,94.90,0.00,3211.98,7638.60,24.81,29.25,11.41,37.70,35.90,36.00,31.90,29.40,29.80,27.60,28.20,35.40,39.20,39.80,0.28,0.00,0.00,0.69,0.13,0.00,0.00,0.00,0.00,0.00,0.00,33.10,1.40
354462,2025-10-31 13:52:59,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.26,94.93,0.00,3211.98,7638.60,24.81,29.25,11.25,37.70,35.90,36.00,31.90,29.40,29.80,27.60,28.20,35.40,39.20,39.80,0.25,0.00,0.00,0.69,0.31,0.00,0.00,0.00,0.00,0.00,0.00,33.20,0.90
354467,2025-10-31 13:55:57,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.33,94.93,0.00,3211.98,7638.60,24.81,29.31,11.25,37.70,35.90,36.00,31.90,29.40,29.80,27.60,28.20,35.30,39.20,39.80,0.25,0.00,0.00,0.69,0.09,0.00,0.00,0.00,0.00,0.00,0.00,33.40,1.30
354472,2025-10-31 13:58:12,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,94.93,0.00,3211.98,7638.60,24.81,29.31,11.09,37.70,35.90,36.00,31.90,29.50,29.90,27.60,28.20,35.40,39.10,39.80,0.28,0.00,0.00,0.69,0.13,0.00,0.00,0.00,0.00,0.00,0.00,33.50,1.30
354477,2025-10-31 14:00:35,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.37,94.97,0.00,3211.98,7638.60,24.81,29.31,10.94,37.60,35.90,36.00,31.90,29.40,29.80,27.60,28.20,35.30,39.10,39.80,0.28,0.00,0.00,0.69,0.25,0.00,0.00,0.00,0.00,0.00,0.00,34.10,1.00
354482,2025-10-31 14:02:49,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.24,94.93,0.00,3211.98,7638.60,24.81,29.31,10.94,37.60,35.90,36.00,31.90,29.50,29.90,27.60,28.20,35.40,39.10,39.80,0.25,0.00,0.00,0.69,0.16,0.00,0.00,0.00,0.00,0.00,0.00,34.10,1.10
354487,2025-10-31 14:05:57,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.12,94.90,0.00,3211.98,7638.60,24.81,29.31,10.78,37.70,35.90,36.00,31.90,29.40,29.90,27.60,28.20,35.40,39.10,39.70,0.31,0.00,0.00,0.69,0.16,0.00,0.00,0.00,0.00,0.00,0.00,34.70,1.20
354492,2025-10-31 14:08:22,1,1096.88,1096.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,94.87,0.00,3211.98,7638.60,24.81,29.38,10.78,37.60,35.90,36.00,31.90,29.40,29.80,27.60,28.20,35.40,39.10,39.70,0.31,0.00,0.00,0.69,0.28,0.00,0.00,0.00,0.00,0.00,0.00,34.40,1.00
354497,2025-10-31 14:10:35,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.38,94.90,0.00,3211.98,103.00,24.81,29.31,10.63,37.60,35.80,35.90,31.90,29.40,29.90,27.60,28.20,35.30,39.10,39.70,0.28,0.00,0.00,0.69,0.28,0.00,0.00,0.00,0.00,0.00,0.00,34.70,1.00
354502,2025-10-31 14:13:57,1,1096.86,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.02,94.93,0.00,3211.98,7638.60,24.81,29.38,10.63,37.60,35.90,35.90,31.90,29.50,29.90,27.60,28.20,35.40,39.10,39.70,0.28,0.00,0.00,0.69,0.22,0.00,0.00,0.00,0.00,0.00,0.00,35.00,1.20
354507,2025-10-31 14:16:11,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.13,94.93,0.00,3211.98,7638.60,24.81,29.38,10.47,37.60,35.80,35.90,31.90,29.50,29.90,27.60,28.20,35.40,39.10,39.70,0.28,0.00,0.00,0.69,0.31,0.00,0.00,0.00,0.00,0.00,0.00,35.50,1.30
354512,2025-10-31 14:18:36,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.10,94.90,0.00,3211.98,7638.60,24.81,29.38,10.47,37.60,35.80,35.90,31.90,29.50,29.90,27.60,28.20,35.40,39.00,39.70,0.28,0.00,0.00,0.69,0.03,0.00,0.00,0.00,0.00,0.00,0.00,35.50,1.00
354517,2025-10-31 14:20:50,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.40,94.93,0.00,3211.98,7638.60,24.81,29.38,10.31,37.60,35.80,35.90,31.90,29.50,29.90,27.60,28.20,35.40,39.10,39.70,0.28,0.00,0.00,0.69,0.13,0.00,0.00,0.00,0.00,0.00,0.00,35.80,1.50
354522,2025-10-31 14:23:57,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.37,94.97,0.00,3211.98,7638.60,24.81,29.38,10.31,37.60,35.80,35.90,31.90,29.40,29.90,27.70,28.20,35.40,39.00,39.70,0.28,0.00,0.00,0.69,0.28,0.00,0.00,0.00,0.00,0.00,0.00,35.60,1.10
354527,2025-10-31 14:26:13,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.06,94.90,0.00,3211.98,7638.60,24.60,29.38,10.16,37.60,35.80,35.90,31.90,29.50,29.90,27.70,28.30,35.40,39.00,39.60,0.28,0.00,0.00,0.69,0.28,0.00,0.00,0.00,0.00,0.00,0.00,36.20,1.20
354532,2025-10-31 14:28:35,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.37,94.93,0.00,3211.98,7638.60,24.60,29.38,10.16,37.60,35.80,35.90,31.90,29.50,29.90,27.70,28.30,35.40,39.00,39.60,0.28,0.00,0.00,0.69,0.28,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.90
354537,2025-10-31 14:30:50,1,1096.88,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.52,94.93,0.00,3211.98,7638.60,24.60,29.38,10.16,37.60,35.80,35.90,31.90,29.50,29.90,27.70,28.30,35.40,39.00,39.60,0.31,0.00,0.00,0.69,0.28,0.00,0.00,0.00,0.00,0.00,0.00,36.40,1.40
354542,2025-10-31 14:33:58,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.52,94.91,0.00,3211.98,7638.60,24.60,29.38,10.00,37.60,35.80,35.90,31.90,29.50,29.90,27.70,28.30,35.40,39.00,39.60,0.31,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,36.60,1.30
354547,2025-10-31 14:36:13,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,94.87,0.00,3211.98,7638.60,24.60,29.44,10.00,37.60,35.80,35.90,31.90,29.50,29.90,27.70,28.30,35.40,39.00,39.60,0.31,0.00,0.00,0.69,0.16,0.00,0.00,0.00,0.00,0.00,0.00,36.70,1.20
354552,2025-10-31 14:38:35,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.13,94.91,0.00,3211.98,7638.60,24.60,29.44,9.84,37.50,35.80,35.90,31.90,29.50,29.90,27.70,28.30,35.40,39.00,39.60,0.28,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,36.70,1.30
354557,2025-10-31 14:40:50,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,94.90,0.00,3211.98,7638.60,24.60,29.44,9.84,37.50,35.80,35.90,31.90,29.50,29.90,27.70,28.30,35.40,38.90,39.60,0.28,0.00,0.00,0.69,0.25,0.00,0.00,0.00,0.00,0.00,0.00,37.30,1.10
354562,2025-10-31 14:43:58,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.37,94.90,0.00,3211.98,7638.60,24.60,29.44,9.69,37.50,35.80,35.90,31.90,29.50,29.90,27.70,28.30,35.40,38.90,39.60,0.31,0.00,0.00,0.69,0.19,0.00,0.00,0.00,0.00,0.00,0.00,37.20,1.30
354567,2025-10-31 14:46:13,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.02,94.90,0.00,3211.98,7638.60,24.60,29.44,9.69,37.50,35.80,35.90,31.90,29.50,29.90,27.70,28.30,35.40,38.90,39.50,0.28,0.00,0.00,0.69,0.16,0.00,0.00,0.00,0.00,0.00,0.00,37.60,1.40
354572,2025-10-31 14:48:36,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.45,94.93,0.00,3211.98,7638.60,24.60,29.44,9.69,37.50,35.80,35.90,31.90,29.50,29.90,27.70,28.30,35.40,38.90,39.50,0.28,0.00,0.00,0.69,0.13,0.00,0.00,0.00,0.00,0.00,0.00,37.50,1.00
354577,2025-10-31 14:50:50,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.15,94.87,0.00,3211.98,7638.60,24.60,29.44,9.69,37.50,35.80,35.90,31.90,29.50,29.90,27.70,28.30,35.40,38.90,39.50,0.31,0.00,0.00,0.69,0.09,0.00,0.00,0.00,0.00,0.00,0.00,37.80,1.50
354582,2025-10-31 14:53:57,1,1096.88,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,94.86,0.00,3211.98,7638.60,24.60,29.44,9.69,37.50,35.70,35.90,31.90,29.50,29.90,27.70,28.30,35.40,38.90,39.50,0.28,0.00,0.00,0.69,0.09,0.00,0.00,0.00,0.00,0.00,0.00,38.30,1.10
354587,2025-10-31 14:56:11,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.44,94.90,0.00,3211.98,7638.60,24.39,29.44,9.69,37.50,35.80,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.90,39.50,0.31,0.00,0.00,0.69,0.34,0.00,0.00,0.00,0.00,0.00,0.00,38.30,1.30
354592,2025-10-31 14:58:36,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.33,94.87,0.00,3211.98,7638.60,24.39,29.44,9.53,37.50,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.90,39.50,0.28,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,38.30,1.20
354597,2025-10-31 15:00:50,1,1096.88,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.15,94.87,0.00,3211.98,7638.60,24.39,29.44,9.53,37.50,35.80,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.90,39.50,0.28,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,38.60,1.30
354602,2025-10-31 15:03:57,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.09,94.80,0.00,3211.98,7638.60,24.39,29.44,9.38,37.50,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.90,39.50,0.28,0.00,0.00,0.69,0.09,0.00,0.00,0.00,0.00,0.00,0.00,38.60,1.20
354607,2025-10-31 15:06:13,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,94.86,0.00,3211.98,7638.60,24.39,29.50,9.38,37.50,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.80,39.50,0.28,0.00,0.00,0.69,0.09,0.00,0.00,0.00,0.00,0.00,0.00,39.00,1.10
354612,2025-10-31 15:08:38,1,1096.87,1096.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.21,94.87,0.00,3211.98,7638.60,24.39,29.50,9.38,37.50,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.80,39.40,0.28,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,39.10,1.40
354617,2025-10-31 15:11:01,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.45,94.87,0.00,3211.98,7638.60,24.39,29.50,9.38,37.50,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.80,39.40,0.28,0.00,0.00,0.69,0.22,0.00,0.00,0.00,0.00,0.00,0.00,39.10,1.30
354622,2025-10-31 15:14:00,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.12,94.87,0.00,3211.98,7638.60,24.39,29.50,9.22,37.50,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.80,39.40,0.28,0.00,0.00,0.69,0.25,0.00,0.00,0.00,0.00,0.00,0.00,39.40,1.30
354627,2025-10-31 15:16:23,1,1096.87,1096.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.12,94.86,0.00,3211.98,7638.60,24.39,29.50,9.22,37.40,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.80,39.40,0.28,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,39.40,1.20
354632,2025-10-31 15:18:38,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.02,94.86,0.00,3211.98,7638.60,24.39,29.50,9.22,37.50,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.80,39.40,0.28,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,23.10,1.40
354637,2025-10-31 15:21:02,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.15,94.84,0.00,3211.98,7638.60,24.39,29.50,9.06,37.50,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.80,39.40,0.28,0.00,0.00,0.71,0.06,0.00,0.00,0.00,0.00,0.00,0.00,23.20,1.20
354642,2025-10-31 15:24:00,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.37,94.86,0.00,3211.98,7638.60,24.39,29.50,9.06,37.50,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.80,39.40,0.28,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.80,1.20
354647,2025-10-31 15:26:23,1,1096.87,1096.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01,94.86,0.00,3211.98,7638.60,24.39,29.50,9.06,37.50,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.70,39.40,0.25,0.00,0.00,0.69,0.25,0.00,0.00,0.00,0.00,0.00,0.00,23.40,1.30
354652,2025-10-31 15:28:38,1,1096.87,1096.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.42,94.90,0.00,3211.98,7638.60,24.39,29.50,8.91,37.40,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.70,39.40,0.28,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,23.60,1.00
354657,2025-10-31 15:31:02,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.34,94.90,0.00,3211.98,7638.60,24.39,29.50,8.91,37.40,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.70,39.40,0.28,0.00,0.00,0.69,0.22,0.00,0.00,0.00,0.00,0.00,0.00,24.20,1.20
354662,2025-10-31 15:33:59,1,1096.87,1096.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.29,94.87,0.00,3211.98,7638.60,24.39,29.56,8.91,37.40,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.70,39.30,0.31,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,24.20,1.10
354667,2025-10-31 15:36:23,1,1096.87,1096.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.05,94.87,0.00,3211.98,7638.60,24.39,29.56,8.75,37.40,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.70,39.30,0.28,0.00,0.00,0.69,0.09,0.00,0.00,0.00,0.00,0.00,0.00,24.40,1.10
354672,2025-10-31 15:38:37,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.45,94.91,0.00,3211.98,7638.60,24.39,29.56,8.75,37.40,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.70,39.30,0.28,0.00,0.00,0.69,0.13,0.00,0.00,0.00,0.00,0.00,0.00,24.50,1.20
354677,2025-10-31 15:41:02,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.10,94.90,0.00,3211.98,7638.60,24.39,29.56,8.75,37.40,35.70,35.80,31.90,29.50,29.90,27.60,28.30,35.40,38.70,39.30,0.28,0.00,0.00,0.69,0.13,0.00,0.00,0.00,0.00,0.00,0.00,24.30,1.00
354682,2025-10-31 15:43:59,1,1096.87,1096.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01,94.86,0.00,3211.98,7638.60,24.39,29.56,8.75,37.40,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.70,39.30,0.25,0.00,0.00,0.69,0.13,0.00,0.00,0.00,0.00,0.00,0.00,25.10,1.30
354687,2025-10-31 15:46:38,1,1096.87,1096.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,94.84,0.00,3211.98,7638.60,24.39,29.56,8.59,37.40,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.70,39.30,0.31,0.00,0.00,0.69,0.38,0.00,0.00,0.00,0.00,0.00,0.00,25.00,1.20
354692,2025-10-31 15:50:00,1,1096.86,1096.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.21,94.84,0.00,3211.98,7638.60,24.39,29.56,8.59,37.40,35.70,35.80,31.90,29.50,29.90,27.60,28.30,35.40,38.70,39.30,0.28,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.30,1.20
354697,2025-10-31 15:52:13,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.45,94.91,0.00,3211.98,7638.60,24.39,29.56,8.59,37.40,35.70,35.80,31.90,29.50,29.90,27.70,28.20,35.40,38.60,39.20,0.31,0.00,0.00,0.69,0.25,0.00,0.00,0.00,0.00,0.00,0.00,25.60,1.30
354702,2025-10-31 15:54:38,1,1096.87,1096.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.29,94.84,0.00,3211.98,103.00,24.39,29.63,8.59,37.40,35.70,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.60,39.30,0.28,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,25.90,1.10
354707,2025-10-31 15:56:51,1,1096.87,1096.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,94.86,0.00,3211.98,7638.60,24.39,29.63,8.44,37.40,35.70,35.70,31.90,29.50,29.90,27.60,28.30,35.40,38.60,39.20,0.28,0.00,0.00,0.71,0.06,0.00,0.00,0.00,0.00,0.00,0.00,25.80,1.30
354712,2025-10-31 15:59:59,1,1096.87,1096.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.13,94.90,0.00,3211.98,103.00,24.18,29.63,8.44,37.40,35.60,35.70,31.90,29.40,29.90,27.60,28.20,35.40,38.60,39.20,0.28,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,26.20,1.20
354717,2025-10-31 16:02:14,1,1096.87,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,94.87,0.00,3211.98,7638.60,24.18,29.63,8.44,37.40,35.60,35.80,31.90,29.50,29.90,27.70,28.30,35.40,38.60,39.20,0.25,0.00,0.00,0.69,0.28,0.00,0.00,0.00,0.00,0.00,0.00,26.50,1.40
354722,2025-10-31 16:04:37,1,1096.87,1096.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.40,94.84,0.00,3211.98,7638.60,24.18,29.63,8.44,37.40,35.60,35.80,31.90,29.40,29.90,27.70,28.30,35.40,38.60,39.20,0.28,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,27.10,1.00
354727,2025-10-31 16:06:52,1,1096.87,1096.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,94.84,0.00,3211.98,7638.60,24.18,29.63,8.28,37.40,35.60,35.70,31.90,29.50,29.90,27.70,28.30,35.50,38.60,39.20,0.28,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,27.10,1.00
354732,2025-10-31 16:09:59,1,1096.87,1096.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.42,94.87,0.00,3211.98,7638.60,24.18,29.63,8.28,37.40,35.60,35.80,31.90,29.40,29.90,27.60,28.20,35.40,38.60,39.20,0.28,0.00,0.00,0.69,0.22,0.00,0.00,0.00,0.00,0.00,0.00,27.10,1.10
354737,2025-10-31 16:12:14,1,1096.87,1096.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.21,94.87,0.00,3211.98,7638.60,24.18,29.63,8.28,37.30,35.60,35.70,31.90,29.40,29.90,27.60,28.20,35.40,38.50,39.20,0.28,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,27.30,1.40
354742,2025-10-31 16:14:37,1,1096.87,1096.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.12,94.86,0.00,3211.98,7638.60,24.18,29.63,8.28,37.40,35.60,35.70,31.90,29.40,29.90,27.60,28.20,35.40,38.60,39.20,0.28,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.40,1.00
